#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobacteria;order__Desulfobacterales;family__Desulfococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	4	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobacteria;order__Desulfobacterales;family__Desulfobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobacteria;order__Desulfatiglandales;family__Desulfatiglandaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	5	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobaccia;order__Desulfobaccales;family__Desulfobaccaceae	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	4	3	3	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfarculia;order__Desulfarculales;family__Desulfarculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Dependentiae;class__Babeliae;order__Babeliales;family__unknown	0	0	2	4	0	0	4	4	1	1	3	1	2	3	2	7	13	8	19	0	2	1	0	0	2	0	0	0	0	3	0	1	2	2	0	0	5	0	3	11	11	33	33	22	14	13	4	4	3	1	0	7	14	16	19	16	17	14	13	18	13	10	1	0	0	0	25	5	0	7	0	0	0	0	2
root__Root;domain__Bacteria;phylum__Dependentiae;class__Babeliae;order__Babeliales;family__Vermiphilaceae	1	3	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	6	14	0	3	0	6	0	1	0	18	7	0	2	2	1	0	0	2	1	1	0	0	0	0	5	4	0	0	4	1	0	0	11	22	15	18	19	13	11	21	15	17	16	1	1	0	0	3	5	0	5	9	1	7	4	2
root__Root;domain__Bacteria;phylum__Dependentiae;class__Babeliae;order__Babeliales;family__UBA12409	0	0	0	0	0	0	1	2	0	0	0	0	0	0	4	9	20	10	2	1	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	8	3	0	0	0	2	0	3	1	17	16	19	9	37	20	4	30	25	19	20	6	0	0	0	0	3	0	0	0	6	5	9	15
root__Root;domain__Bacteria;phylum__Dependentiae;class__Babeliae;order__Babeliales;family__Babeliaceae	2	5	0	1	2	0	7	0	0	0	0	0	0	1	0	3	1	1	12	1	1	1	0	0	1	1	0	0	1	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	4	6	5	0	5	1	1	5	3	0	4	0	0	0	0	2	0	0	0	1	2	0	4	0
root__Root;domain__Bacteria;phylum__Deinococcota;class__Deinococci;order__Thermales;family__Thermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Deinococcota;class__Deinococci;order__Deinococcales;family__Trueperaceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	1	1	0	0	0	1	1	0	1	4	2	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	10	2	4	4	1	10	2	6	5	2	0	21	10	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Deinococcota;class__Deinococci;order__Deinococcales;family__Deinococcaceae	4	3	11	10	2	20	1	7	1	1	18	0	6	13	3	0	0	0	0	4	6	38	16	48	4	18	72	55	3	8	4	0	57	43	74	0	29	0	48	0	1	0	8	9	2	8	9	0	7	10	0	36	14	10	23	38	32	91	73	23	54	125	1	6	23	0	4	0	0	0	1	4	1	0	2
root__Root;domain__Bacteria;phylum__Deferrisomatota;class__Defferrisomatia;order__Defferrisomatales;family__Defferrisomataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Deferribacterota;class__Deferribacteres;order__Deferribacterales;family__Deferribacteraceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	6	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Dadabacteria;class__Dadabacteriia;order__Dadabacteriales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__DTB120;class__unknown;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	4	8	6	3	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Vampirovibrionales;family__unknown	0	0	1	0	3	3	6	1	7	0	2	3	0	4	1	1	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	2	2	1	0	3	1	0	1	1	0	1	4	5	6	1	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Vampirovibrionales;family__Vampirovibrionaceae	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	3	2	0	4	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Obscuribacterales;family__Obscuribacteraceae	43	38	15	9	21	2	29	6	53	19	10	44	10	11	34	50	53	35	41	25	28	3	3	2	14	5	0	0	21	26	0	6	1	2	2	1	6	1	2	20	19	20	16	24	13	28	33	11	40	21	2	31	15	20	21	31	23	19	8	5	5	16	1	9	3	2	3	6	0	0	3	6	1	5	4
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Gastranaerophilales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	4	1	1	0	0	2	0	16	23	13	17	36	21	23	17	19	6	16	3	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Caenarcaniphilales;family__unknown	1	1	0	2	2	2	5	2	0	0	3	3	2	3	0	0	0	0	0	0	0	62	0	12	0	0	76	94	0	0	0	0	1	0	82	0	0	0	10	0	0	0	0	0	0	1	1	0	0	0	0	0	5	1	3	9	6	4	4	3	1	4	2	11	9	0	18	25	1	40	8	7	3	3	9
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Sericytochromatia;order__unknown;family__unknown	6	6	1	1	4	5	3	3	1	4	3	7	1	3	6	24	18	31	14	8	2	3	21	31	1	14	9	17	2	4	6	0	22	28	14	0	32	0	53	4	0	3	8	6	3	4	7	3	3	2	0	47	36	37	69	59	100	72	24	30	16	21	13	13	2	0	1	0	0	3	5	10	12	7	15
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Thermosynechococcales;family__Acaryochloridaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Synechococcales;family__SynechococcalesIncertaeSedis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Synechococcales;family__Cyanobiaceae	1	2	3	0	2	4	0	0	2	1	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__SepB-3;family__unknown	10	1	4	1	12	7	6	10	1	7	14	3	4	10	2	0	0	0	0	8	1	7	21	14	11	15	5	12	1	27	7	0	14	33	7	0	56	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	6	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__RD017;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Pseudanabaenales;family__Pseudanabaenaceae	773	825	461	182	511	660	2185	307	2998	878	467	1013	251	519	555	0	0	0	0	0	2	5	22	23	7	25	5	9	1	4	5	0	22	7	2	0	19	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	4	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Phormidesmiales;family__Phormidesmiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Phormidesmiales;family__Nodosilineaceae	3	0	3	2	7	7	1	4	2	4	5	0	3	3	2	0	0	0	0	0	3	1	5	8	6	6	3	7	2	2	2	1	8	9	12	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	9	20	3	21	27	25	28	13	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__OxyphotobacteriaIncertaeSedis;family__UnknownFamily	21	6	31	17	17	28	7	16	7	23	17	2	9	17	5	0	0	0	0	27	15	20	95	84	51	125	31	24	6	104	20	0	41	106	76	1	133	0	64	0	0	0	0	0	0	0	0	0	0	0	0	10	5	7	16	21	109	34	31	89	36	74	39	0	0	0	0	0	0	0	0	2	0	0	1
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Limnotrichales;family__Limnotrichaceae	18	1	4	1	11	8	89	5	4	59	3	5	1	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Leptolyngbyales;family__Leptolyngbyaceae	107	24	96	40	121	143	36	75	32	194	217	14	80	112	80	0	0	0	0	22	37	26	60	45	35	70	32	45	14	65	12	0	80	75	40	1	106	0	35	0	0	0	0	0	5	0	2	0	0	2	0	4	3	5	19	12	19	2	7	16	12	13	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Fr127;family__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	1	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Xenococcaceae	2	0	5	1	0	0	0	9	0	4	6	0	1	3	1	0	0	0	0	0	0	0	5	3	0	8	0	0	0	1	3	0	4	6	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	2	10	12	8	6	12	2	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Rubidibacteraceae	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Phormidiaceae	17	5	1	3	4	0	43	0	1	0	4	3	0	4	1	0	0	0	0	32	204	30	38	49	24	38	76	62	237	33	10	86	189	68	137	4	39	17	69	1	0	0	0	0	0	0	0	1	1	0	0	25	10	5	48	39	32	36	23	6	8	3	2	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Oscillatoriaceae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Nostocaceae	3	1	1	5	3	4	9	0	1	8	5	3	3	2	2	0	0	0	0	2	5	4	16	17	13	17	3	7	3	15	4	0	9	13	22	2	22	0	8	1	0	0	0	0	0	0	0	0	0	0	0	23	2	3	9	8	9	13	3	3	3	7	3	0	0	0	0	0	0	1	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Microcystaceae	2	0	1	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	3	1	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Gloeocapsaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Geitlerinemaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Desertifilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Cyanobacteriaceae	10	0	5	4	6	6	1	1	1	8	9	0	6	9	9	0	0	0	0	0	6	0	2	1	3	4	0	2	0	0	1	0	0	1	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Coleofasciculaceae	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	3	0	0	0	0	1	0	0	4	2	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Chroococcidiopsaceae	3	0	0	0	2	1	0	0	0	3	0	0	0	0	2	0	0	0	0	18	1	1	38	30	11	41	12	12	0	9	10	0	63	56	23	0	41	0	37	1	2	1	2	0	1	0	2	1	2	2	1	114	45	9	52	10	11	71	24	27	10	20	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Chamaesiphonaceae	1	0	2	3	4	1	3	1	0	0	5	0	0	1	1	0	0	0	0	1	0	6	6	7	8	8	3	0	0	8	1	0	2	9	3	2	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Chloroplast;family__unknown	12152	10844	15602	12699	9110	18983	2662	11035	4794	11744	17649	1603	4545	7884	5648	0	9	0	3	19861	27221	11188	16338	16247	21209	18989	20370	28028	9320	8299	4258	693	24426	18005	16248	983	20422	594	13253	2	1	2	1	19	27	12	6	23	10	5	0	847	349	424	462	547	747	618	478	1827	504	649	68	10	7	5	245	1288	313	2380	1265	3732	3264	730	2904
root__Root;domain__Bacteria;phylum__Coprothermobacterota;class__Coprothermobacteria;order__Coprothermobacterales;family__Coprothermobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__W27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	128	20	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__SHA-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	19	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__PBS-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__LK-44f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__GZKB75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__Cloacimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	916	1060	147	67	65	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales;family__CW-1termitegroup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__TK17;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__TK10;order__unknown;family__unknown	0	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	2	1	1	0	1	4	0	0	0	0	0	0	0	0	4	5	1	0	3	0	2	0	0	1	1	2	0	1	0	8	1	1	0	9	18	3	9	8	4	13	7	6	4	8	0	1	0	0	0	1	0	6	0	3	0	5	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__SHA-26;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__P2-11E;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	3	4	3	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__OLB14;order__unknown;family__unknown	0	1	0	0	1	0	0	3	0	0	0	0	0	0	1	1	1	1	1	2	1	0	3	2	0	0	0	1	8	0	0	0	1	4	0	0	4	0	3	8	4	10	13	30	23	11	9	19	13	11	3	5	6	6	4	3	2	3	1	5	2	0	0	0	0	0	0	0	0	0	1	14	0	37	1
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__Ktedonobacterales;family__Ktedonobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
