#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__TA06;class__unknown	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Synergistota;class__Synergistia	2	0	0	0	2	0	1	1	0	2	0	0	0	2	0	3	5	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	6	26	3	2	1	0	59	93	19	5	11	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Sva0485;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	2	5	4	0	4	4	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Sumerlaeota;class__Sumerlaeia	1	6	0	0	1	2	1	2	3	1	4	3	0	1	1	2	11	2	6	0	0	0	1	0	0	1	0	0	2	0	2	0	0	2	0	0	0	0	0	3	1	1	1	4	0	2	3	3	4	2	0	4	11	0	5	4	3	5	2	3	2	1	0	0	0	0	0	1	0	0	0	0	0	2	1
root__Root;domain__Bacteria;phylum__Spirochaetota;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__V2072-189E03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__Spirochaetia	0	5	0	3	2	0	4	0	8	3	1	2	0	1	0	3	36	8	44	0	0	0	2	3	3	1	0	0	0	1	0	0	1	2	0	0	3	1	0	0	1	1	0	3	5	1	6	2	6	0	1	35	64	37	22	26	17	72	138	92	17	29	1	0	2	0	2	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__MVP-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	10	3	5	6	9	15	19	4	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__Leptospirae	142	307	65	40	124	57	246	37	217	114	37	150	24	75	126	183	176	173	407	59	51	1	16	19	70	19	2	7	41	60	2	6	5	12	5	5	18	0	6	57	50	44	55	88	70	83	33	100	98	73	21	9	15	6	13	15	13	18	10	7	6	19	0	4	6	0	49	31	7	139	3	2	3	2	2
root__Root;domain__Bacteria;phylum__Spirochaetota;class__Brevinematia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__Brachyspirae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Schekmanbacteria;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__SAR324cladeMarinegroupB;class__unknown	20	23	6	9	27	5	38	10	35	32	11	41	2	7	22	124	119	152	134	5	23	0	5	11	9	5	0	2	14	5	5	3	13	6	2	0	2	0	9	10	10	11	14	14	12	18	12	15	12	11	2	18	18	27	27	46	24	48	19	9	11	18	0	0	0	0	11	5	0	6	11	5	7	17	2
root__Root;domain__Bacteria;phylum__Rs-K70termitegroup;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__RCP2-54;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	4	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Zetaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Magnetococcia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria	12277	10678	9812	8588	10297	13973	11586	14807	10167	10460	13606	10025	5480	12012	11540	14350	16707	14588	16276	5685	7068	5125	8629	9313	5629	9565	12536	6397	5292	8261	2232	839	11745	11610	18460	403	13156	405	10634	18378	21219	14853	10865	11097	12004	9567	8920	9253	10017	9119	1750	19778	21272	25144	26831	32702	33605	46424	33359	25750	59500	35535	2017	46712	54869	13291	25487	16036	444	8839	18525	17431	20534	12018	10021
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria	5508	4131	4194	3632	4293	5401	6419	7684	5669	5622	7901	5427	2500	6379	6600	3158	2939	2570	2593	3201	3331	2889	3154	3718	2724	3067	5449	4415	3075	4023	1024	506	4832	4773	8286	238	4527	242	4876	1678	1508	1859	2981	3883	4388	3421	2951	3138	3569	3255	723	5300	4846	5952	6178	11270	10892	6758	8124	7543	4812	9231	764	6956	6677	82	4548	6966	251	7850	2058	7935	12563	14064	16138
root__Root;domain__Bacteria;phylum__Planctomycetota;class__vadinHA49	11	6	26	23	23	42	13	21	6	18	26	3	12	25	25	4	3	3	7	1	0	14	63	67	7	78	14	4	0	0	12	0	88	53	4	0	110	0	73	0	0	0	0	1	0	0	0	0	0	0	0	37	30	52	44	100	77	39	38	54	28	38	1	1	0	0	4	1	1	0	0	0	3	2	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes	444	348	370	227	306	438	382	504	281	415	577	262	178	425	359	56	69	67	83	418	596	892	505	788	386	474	1848	1435	479	486	204	52	797	650	2761	32	624	38	868	145	105	156	244	355	359	271	270	270	317	244	71	392	265	303	453	424	399	458	151	203	195	162	26	163	147	3	821	1494	80	1948	1203	947	799	3688	1906
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Pla4lineage	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	6	7	14	4	3	3	7	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Pla3lineage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae	223	127	143	103	144	173	200	147	137	173	163	129	72	158	209	57	90	81	120	24	26	3	58	41	29	34	13	8	19	42	11	2	84	58	17	0	69	6	39	26	23	29	27	37	37	62	30	57	62	39	8	42	32	41	46	45	33	58	35	30	31	33	4	15	15	0	45	43	2	48	1	12	11	45	24
root__Root;domain__Bacteria;phylum__Planctomycetota;class__OM190	307	303	327	265	294	708	259	649	255	287	410	219	138	716	320	145	171	221	279	84	147	16	174	104	128	150	16	29	119	107	18	9	199	191	23	1	215	1	85	88	85	68	58	132	128	133	152	118	127	126	21	38	16	23	36	37	24	28	29	21	16	18	2	0	0	1	41	34	6	96	4	12	16	28	14
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Brocadiae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	12	12	1	3	1	2	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__BD7-11	1	8	1	0	2	0	10	1	6	2	1	0	0	2	1	0	5	0	4	1	1	0	2	2	1	6	0	0	2	1	0	0	1	0	0	0	0	0	0	5	1	3	2	8	1	3	3	3	3	2	0	7	12	5	4	2	2	1	3	4	0	1	0	0	0	0	0	3	0	1	0	0	1	3	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__028H05-P-BN-P5	1	1	3	0	1	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	6	2	1	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__WWE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	3	1	3	0	42	44	12	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Saccharimonadia	41	102	3	18	31	30	90	46	55	32	36	79	2	20	60	583	449	310	243	24	14	2	17	10	25	22	0	2	24	7	1	5	11	28	0	1	13	1	10	62	60	77	93	138	175	123	97	80	103	68	13	1402	1040	1503	1719	2072	1370	1210	681	680	563	912	67	248	243	13	269	507	36	604	146	231	562	642	810
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria	83	62	81	116	58	109	63	129	57	46	100	62	20	78	88	542	670	703	769	28	45	198	71	165	28	43	278	163	31	18	51	2	44	61	373	0	53	2	234	93	74	79	124	147	183	166	88	140	162	104	26	973	947	1571	1486	2091	1300	1182	894	1009	920	1149	125	104	69	7	184	150	8	287	126	154	147	101	136
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia	8	13	3	1	0	1	13	1	8	2	5	6	0	1	4	99	85	66	57	0	3	0	0	1	3	1	0	0	1	2	0	1	0	0	0	0	0	0	1	25	30	29	33	54	72	52	79	63	57	65	8	107	104	128	132	188	131	122	98	140	82	110	6	14	12	0	6	6	0	4	1	8	6	12	8
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Kazania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria	28	62	38	34	42	14	44	13	45	38	21	53	19	13	46	611	534	336	291	16	10	2	6	2	12	2	4	0	14	14	2	4	4	7	1	1	3	0	7	81	51	41	45	75	47	21	26	36	52	32	4	189	175	258	285	455	337	330	186	197	182	257	30	15	26	0	4	0	0	1	1	1	2	1	3
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Dojkabacteria	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	9	8	2	1	1	1	33	30	6	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__CPR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	11	8	8	1	7	9	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1	2	3	0	0	3	0	5	1	2	2	1	4	0	0	4	50	52	44	30	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	13	17	15	16	24	3	9	9	12	2	57	34	62	98	122	79	90	103	69	62	78	6	1	0	0	0	4	0	58	33	36	36	11	10
root__Root;domain__Bacteria;phylum__PAUC34f;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Thermodesulfovibrionia	0	0	1	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17	5	6	8	23	15	7	3	4	12	4	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Nitrospiria	15	13	3	5	7	5	19	9	13	6	4	19	3	5	13	0	1	0	3	7	2	6	10	21	3	11	3	6	14	5	2	1	33	19	18	0	24	4	11	4	5	4	2	10	1	3	12	4	12	5	0	46	29	46	48	42	35	23	18	33	10	25	3	1	0	0	12	22	0	15	9	30	5	58	7
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Leptospirillia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__HDB-SIOI1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__BMS9AB35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__4-29-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	14	15	10	7	1	3	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__P9X2b3D02	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	3	10	0	7	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__Nitrospinia	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__NB1-j;class__unknown	6	1	5	3	5	9	0	21	2	9	19	0	5	11	10	0	0	0	0	8	2	2	12	10	2	21	7	4	0	4	1	0	24	27	2	0	11	0	13	0	0	0	0	0	0	0	0	0	0	1	0	26	8	8	11	11	20	35	6	3	4	4	2	1	0	0	1	9	0	7	0	6	2	13	6
root__Root;domain__Bacteria;phylum__Myxococcota;class__bacteriap25	0	2	0	0	0	0	2	2	1	1	0	1	0	4	3	2	9	9	6	2	0	0	10	0	0	1	0	2	0	0	0	0	1	5	4	0	4	0	3	1	1	0	2	1	0	2	3	1	0	1	1	16	16	21	12	27	21	28	11	18	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia	708	1588	509	398	695	611	1917	743	1251	709	757	1395	295	687	882	1962	3329	2735	2209	1012	929	67	424	442	879	402	174	133	1109	783	89	166	280	574	262	63	526	67	390	793	769	758	848	1046	963	963	984	984	1202	1171	260	328	205	215	279	313	382	401	191	205	163	233	22	16	15	0	82	89	4	100	49	58	50	47	35
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia	76	103	40	46	78	94	108	146	89	70	37	76	17	122	76	76	130	165	244	17	23	3	14	19	19	18	0	5	29	16	2	0	12	20	6	0	20	1	5	78	54	41	57	82	40	73	60	60	84	51	8	27	29	31	41	20	21	38	14	9	6	12	0	1	2	0	7	1	0	2	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Modulibacteria;class__Moduliflexia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia	1	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	2	2	1	2	5	5	0	3	0	0	7	4	6	0	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0	26	31	56	32	49	27	15	17	28	23	21	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__MarinimicrobiaSAR406clade;class__unknown	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Margulisbacteria;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__MBNT15;class__unknown	1	0	0	0	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	9	14	8	8	7	8	6	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Latescibacterota;class__unknown	5	4	0	1	3	1	15	2	4	3	0	5	3	0	2	6	10	8	17	4	0	1	7	3	0	8	1	0	0	1	4	0	3	2	0	0	4	0	0	3	6	4	0	4	3	3	0	2	0	5	1	14	11	23	36	5	8	25	2	4	3	7	0	0	0	0	0	0	0	0	0	1	1	1	5
root__Root;domain__Bacteria;phylum__Latescibacterota;class__Latescibacteria	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	1	6	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__LCP-89;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Hydrogenedentes;class__Hydrogenedentia	17	19	3	14	13	1	36	13	25	17	8	26	8	9	27	51	81	63	85	29	49	32	2	40	23	10	46	24	47	17	9	5	26	7	96	5	2	6	33	45	62	68	57	113	102	81	72	64	82	69	24	6	3	11	4	4	0	9	2	6	4	9	0	4	13	0	95	120	5	103	11	8	6	22	4
root__Root;domain__Bacteria;phylum__Halanaerobiaeota;class__Halanaerobiia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Gemmatimonadota;class__S0134terrestrialgroup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	6	5	0	2	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Gemmatimonadota;class__MD2902-B12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Gemmatimonadota;class__Longimicrobia	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	1	6	2	0	4	1	1	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Gemmatimonadota;class__Gemmatimonadetes	105	134	131	137	129	209	103	331	72	108	269	112	69	220	213	136	194	229	256	51	40	21	166	212	60	131	21	32	22	54	57	2	119	152	49	0	167	2	141	12	26	25	39	38	27	31	44	20	51	37	6	137	102	91	104	81	66	94	32	57	40	57	2	10	3	0	26	22	3	56	2	19	21	45	31
root__Root;domain__Bacteria;phylum__Gemmatimonadota;class__BD2-11terrestrialgroup	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	3	2	0	3	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Gemmatimonadota;class__AKAU4049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__GAL15;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Fusobacteriota;class__Fusobacteriia	2	1	2	3	1	0	3	3	5	1	2	4	0	0	1	41	45	20	32	4	1	0	2	0	0	3	0	0	0	6	0	1	1	1	0	0	4	0	0	14	18	16	10	17	28	34	12	18	19	14	5	23	401	33	24	33	36	97	66	50	10	206	0	0	0	0	0	3	2	4	3	8	2	6	1
root__Root;domain__Bacteria;phylum__Firmicutes;class__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
