"","sample","sample_perc","args","read_count","p.adj","lab","sample_type","experiment"
"1379","C179","BT_CB","multidrug",0.880911258225,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1380","C179","BT_CB","nitroimidazole",0.0038727941234,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1381","C179","BT_CB","nucleoside",0.000537706093645,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1382","C179","BT_CB","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1383","C179","BT_CB","peptide",0.0113354697147,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1384","C179","BT_CB","phenicol",0.00194876168111,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1385","C179","BT_CB","pleuromutilin",0.000301893909479,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1386","C179","BT_CB","polymyxin_peptide_polymyxin",0.00145185075711,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1387","C179","BT_CB","rifamycin",0.0405430394608,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1388","C179","BT_CB","sulfonamide",0.00204373225185,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1389","C179","BT_CB","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1390","C179","BT_CB","tetracycline",0.0317345794197,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1391","C179","BT_CB","triclosan",0.00797614274859,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1392","C179","BT_CB","unclassified",0.029292013311,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1393","C180","BT_CB","aminoglycoside",0.0500461347533,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1394","C180","BT_CB","aminoglycoside_aminocoumarin",0.000165778767342,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1395","C180","BT_CB","antibacterial_free_fatty_acids",0.00109920943837,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1396","C180","BT_CB","beta_lactam",0.0452699348114,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1397","C180","BT_CB","diaminopyrimidine",0.00193021392803,0.01232,"Kruskal-Wallis: *","River_water",2
"1398","C180","BT_CB","fluoroquinolone",0.00374886181479,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1399","C180","BT_CB","fosfomycin",0.000983907749029,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1400","C180","BT_CB","fosmidomycin",0.0165776456836,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1401","C180","BT_CB","glycopeptide",0.0101635201889,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1402","C180","BT_CB","mls",0.046479980416,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1403","C180","BT_CB","multidrug",0.586482215711,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1404","C180","BT_CB","nitroimidazole",0.00334731502247,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1405","C180","BT_CB","nucleoside",0.000326321162995,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1406","C180","BT_CB","oxazolidinone",9.91418495205e-05,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1407","C180","BT_CB","peptide",0.0127743413141,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1408","C180","BT_CB","phenicol",0.00405577131074,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1409","C180","BT_CB","pleuromutilin",0.000150319239435,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1410","C180","BT_CB","polymyxin_peptide_polymyxin",0.00223980208125,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1411","C180","BT_CB","rifamycin",0.0165952440336,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1412","C180","BT_CB","sulfonamide",0.00340369500459,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1413","C180","BT_CB","tetracenomycin_c",4.02341458711e-05,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1414","C180","BT_CB","tetracycline",0.0287113422608,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1415","C180","BT_CB","triclosan",0.0150668528954,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1416","C180","BT_CB","unclassified",0.0340150964664,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1417","C181","BT_CB","aminoglycoside",0.0260855791163,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1418","C181","BT_CB","aminoglycoside_aminocoumarin",0.000165035773117,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1419","C181","BT_CB","antibacterial_free_fatty_acids",0.000851108965356,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1420","C181","BT_CB","beta_lactam",0.0210226172026,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1421","C181","BT_CB","diaminopyrimidine",0.00209503745318,0.01232,"Kruskal-Wallis: *","River_water",2
"1422","C181","BT_CB","fluoroquinolone",0.00285351480903,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1423","C181","BT_CB","fosfomycin",0.00180866542721,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1424","C181","BT_CB","fosmidomycin",0.0152988832557,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1425","C181","BT_CB","glycopeptide",0.00672099263505,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1426","C181","BT_CB","mls",0.0225960232866,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1427","C181","BT_CB","multidrug",0.453767714125,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1428","C181","BT_CB","nitroimidazole",0.00419007490637,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1429","C181","BT_CB","nucleoside",0.000315834791937,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1430","C181","BT_CB","oxazolidinone",7.6764731109e-05,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1431","C181","BT_CB","peptide",0.0130349280359,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1432","C181","BT_CB","phenicol",0.00516040804258,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1433","C181","BT_CB","pleuromutilin",0.000213383444306,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1434","C181","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1435","C181","BT_CB","rifamycin",0.0227102059925,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1436","C181","BT_CB","sulfonamide",0.00564105490928,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1437","C181","BT_CB","tetracenomycin_c",2.33647299612e-05,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1438","C181","BT_CB","tetracycline",0.0216060341749,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1439","C181","BT_CB","triclosan",0.00988405636626,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1440","C181","BT_CB","unclassified",0.033093040587,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1441","C182","BT_CB","aminoglycoside",0.301102594137,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1442","C182","BT_CB","aminoglycoside_aminocoumarin",3.95886244299e-05,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1443","C182","BT_CB","antibacterial_free_fatty_acids",0.000235572934433,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1444","C182","BT_CB","beta_lactam",0.102293025992,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1445","C182","BT_CB","diaminopyrimidine",0.00122846922845,0.01232,"Kruskal-Wallis: *","River_water",2
"1446","C182","BT_CB","fluoroquinolone",0.00106215272199,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1447","C182","BT_CB","fosfomycin",0.000204045128171,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1448","C182","BT_CB","fosmidomycin",0.00750156154137,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1449","C182","BT_CB","glycopeptide",0.00382590709858,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1450","C182","BT_CB","mls",0.186354241161,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1451","C182","BT_CB","multidrug",0.715725371604,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1452","C182","BT_CB","nitroimidazole",0.00192732660584,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1453","C182","BT_CB","nucleoside",0.00086368850735,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1454","C182","BT_CB","oxazolidinone",1.38106880645e-05,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1455","C182","BT_CB","peptide",0.0116754597471,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1456","C182","BT_CB","phenicol",0.00121882956561,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1457","C182","BT_CB","pleuromutilin",9.77191431723e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1458","C182","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1459","C182","BT_CB","rifamycin",0.0174571942991,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1460","C182","BT_CB","sulfonamide",0.00370518847132,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1461","C182","BT_CB","tetracenomycin_c",3.36282553243e-05,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1462","C182","BT_CB","tetracycline",0.0141108763699,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1463","C182","BT_CB","triclosan",0.00311542762085,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1464","C182","BT_CB","unclassified",0.0234752042245,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1465","C183","BT_CB","aminoglycoside",0.0513794750073,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1466","C183","BT_CB","aminoglycoside_aminocoumarin",0.00057629853552,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1467","C183","BT_CB","antibacterial_free_fatty_acids",0.000759339783548,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1468","C183","BT_CB","beta_lactam",0.0193495173599,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1469","C183","BT_CB","diaminopyrimidine",0.00324935076878,0.01232,"Kruskal-Wallis: *","River_water",2
"1470","C183","BT_CB","fluoroquinolone",0.00353415842191,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1471","C183","BT_CB","fosfomycin",0.00147808813166,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1472","C183","BT_CB","fosmidomycin",0.0135813685535,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1473","C183","BT_CB","glycopeptide",0.0120356540926,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1474","C183","BT_CB","mls",0.0415029772426,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1475","C183","BT_CB","multidrug",0.620894655596,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1476","C183","BT_CB","nitroimidazole",0.00337776153799,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1477","C183","BT_CB","nucleoside",0.00062706769222,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1478","C183","BT_CB","oxazolidinone",2.87206576589e-05,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1479","C183","BT_CB","peptide",0.0126769653695,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1480","C183","BT_CB","phenicol",0.00321016754132,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1481","C183","BT_CB","pleuromutilin",0.000580618233537,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1482","C183","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1483","C183","BT_CB","rifamycin",0.0169935344592,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1484","C183","BT_CB","sulfonamide",0.00412136363085,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1485","C183","BT_CB","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1486","C183","BT_CB","tetracycline",0.0426375367253,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1487","C183","BT_CB","triclosan",0.0111037816454,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1488","C183","BT_CB","unclassified",0.0335929120832,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1489","C184","BT_CB","aminoglycoside",0.0260015753218,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1490","C184","BT_CB","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1491","C184","BT_CB","antibacterial_free_fatty_acids",0.000359576382862,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1492","C184","BT_CB","beta_lactam",0.0180307167654,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1493","C184","BT_CB","diaminopyrimidine",0.00175894689196,0.01232,"Kruskal-Wallis: *","River_water",2
"1494","C184","BT_CB","fluoroquinolone",0.0032425204936,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1495","C184","BT_CB","fosfomycin",0.00204559008917,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1496","C184","BT_CB","fosmidomycin",0.0178490208391,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1497","C184","BT_CB","glycopeptide",0.00432456965161,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1498","C184","BT_CB","mls",0.0485546658529,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1499","C184","BT_CB","multidrug",1.25420242342,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1500","C184","BT_CB","nitroimidazole",0.00545666428426,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1501","C184","BT_CB","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1502","C184","BT_CB","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1503","C184","BT_CB","peptide",0.0170817316725,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1504","C184","BT_CB","phenicol",0.00203482382555,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1505","C184","BT_CB","pleuromutilin",0,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1506","C184","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1507","C184","BT_CB","rifamycin",0.0532930049548,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1508","C184","BT_CB","sulfonamide",0.00146371728996,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1509","C184","BT_CB","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1510","C184","BT_CB","tetracycline",0.00742714249981,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1511","C184","BT_CB","triclosan",0.025495606765,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1512","C184","BT_CB","unclassified",0.0254130057091,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1513","C197","BT_UF","aminoglycoside",0.0618970104306,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1514","C197","BT_UF","aminoglycoside_aminocoumarin",2.17725193495e-05,0.0142285714285714,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1515","C197","BT_UF","antibacterial_free_fatty_acids",0.00023320409397,0.00014375,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1516","C197","BT_UF","beta_lactam",0.0945085282788,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1517","C197","BT_UF","diaminopyrimidine",0.00139427330917,0.01232,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1518","C197","BT_UF","fluoroquinolone",0.00699034215661,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1519","C197","BT_UF","fosfomycin",0.0018611588123,0.00507368421052632,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1520","C197","BT_UF","fosmidomycin",0.0355289281115,0.0185454545454545,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1521","C197","BT_UF","glycopeptide",0.00826260743078,3.264e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1522","C197","BT_UF","mls",0.0889224568539,0.000416470588235294,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1523","C197","BT_UF","multidrug",3.78839096017,4.57333333333333e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1524","C197","BT_UF","nitroimidazole",0.00596660554743,0.000100923076923077,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1525","C197","BT_UF","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1526","C197","BT_UF","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1527","C197","BT_UF","peptide",0.0245749649981,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1528","C197","BT_UF","phenicol",0.00247179974408,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1529","C197","BT_UF","pleuromutilin",4.60650062162e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1530","C197","BT_UF","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1531","C197","BT_UF","rifamycin",0.0425931594319,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1532","C197","BT_UF","sulfonamide",0.00370831799119,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1533","C197","BT_UF","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1534","C197","BT_UF","tetracycline",0.0206299145687,2.948e-08,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1535","C197","BT_UF","triclosan",0.0329878964017,3.2e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1536","C197","BT_UF","unclassified",0.0810043243053,1.29e-05,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1537","C198","BT_UF","aminoglycoside",0.0933195912186,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1538","C198","BT_UF","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1539","C198","BT_UF","antibacterial_free_fatty_acids",0.000163224492688,0.00014375,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1540","C198","BT_UF","beta_lactam",0.107357293833,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1541","C198","BT_UF","diaminopyrimidine",0.00099489214591,0.01232,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1542","C198","BT_UF","fluoroquinolone",0.00578244554472,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1543","C198","BT_UF","fosfomycin",0.00233583373388,0.00507368421052632,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1544","C198","BT_UF","fosmidomycin",0.0364494510335,0.0185454545454545,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1545","C198","BT_UF","glycopeptide",0.0139713733249,3.264e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1546","C198","BT_UF","mls",0.530111698412,0.000416470588235294,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1547","C198","BT_UF","multidrug",4.14850388815,4.57333333333333e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1548","C198","BT_UF","nitroimidazole",0.00613858710647,0.000100923076923077,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1549","C198","BT_UF","nucleoside",0.000224975610884,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1550","C198","BT_UF","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1551","C198","BT_UF","peptide",0.0244394255294,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1552","C198","BT_UF","phenicol",0.00294069173233,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1553","C198","BT_UF","pleuromutilin",6.90897323549e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1554","C198","BT_UF","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1555","C198","BT_UF","rifamycin",0.0399789554422,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1556","C198","BT_UF","sulfonamide",0.00498914548447,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1557","C198","BT_UF","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1558","C198","BT_UF","tetracycline",0.0861688493318,2.948e-08,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1559","C198","BT_UF","triclosan",0.0516621483817,3.2e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1560","C198","BT_UF","unclassified",0.0633373975344,1.29e-05,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1561","C199","BT_UF","aminoglycoside",0.115280542113,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1562","C199","BT_UF","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1563","C199","BT_UF","antibacterial_free_fatty_acids",0,0.00014375,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1564","C199","BT_UF","beta_lactam",0.19655206403,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1565","C199","BT_UF","diaminopyrimidine",0.000728157314523,0.01232,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1566","C199","BT_UF","fluoroquinolone",0.00071818255679,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1567","C199","BT_UF","fosfomycin",0.000655341583071,0.00507368421052632,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1568","C199","BT_UF","fosmidomycin",0.0137621732445,0.0185454545454545,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1569","C199","BT_UF","glycopeptide",0.000923635788221,3.264e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1570","C199","BT_UF","mls",0.268690049059,0.000416470588235294,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1571","C199","BT_UF","multidrug",4.77973958474,4.57333333333333e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1572","C199","BT_UF","nitroimidazole",0.00228581342549,0.000100923076923077,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1573","C199","BT_UF","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1574","C199","BT_UF","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1575","C199","BT_UF","peptide",0.0243557361543,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1576","C199","BT_UF","phenicol",0.000579459926084,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1577","C199","BT_UF","pleuromutilin",0,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1578","C199","BT_UF","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1579","C199","BT_UF","rifamycin",0.00321922181158,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1580","C199","BT_UF","sulfonamide",0.000648394499151,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1581","C199","BT_UF","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1582","C199","BT_UF","tetracycline",0.0637075338457,2.948e-08,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1583","C199","BT_UF","triclosan",0.0219852145192,3.2e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1584","C199","BT_UF","unclassified",0.033772204281,1.29e-05,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1585","C200","BT_UF","aminoglycoside",0.187084564659,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1586","C200","BT_UF","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1587","C200","BT_UF","antibacterial_free_fatty_acids",0.00169178518175,0.00014375,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1588","C200","BT_UF","beta_lactam",0.0960141679667,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1589","C200","BT_UF","diaminopyrimidine",0.00268045784235,0.01232,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1590","C200","BT_UF","fluoroquinolone",0.0141323694389,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1591","C200","BT_UF","fosfomycin",0.00140288897463,0.00507368421052632,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1592","C200","BT_UF","fosmidomycin",0.0457662917277,0.0185454545454545,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1593","C200","BT_UF","glycopeptide",0.00182513175843,3.264e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1594","C200","BT_UF","mls",0.129861200677,0.000416470588235294,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1595","C200","BT_UF","multidrug",2.69863964012,4.57333333333333e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1596","C200","BT_UF","nitroimidazole",0.0083846998986,0.000100923076923077,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1597","C200","BT_UF","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Filtrated_wastewater",2
"1598","C200","BT_UF","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Filtrated_wastewater",2
"1599","C200","BT_UF","peptide",0.0120422363959,1.72e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1600","C200","BT_UF","phenicol",0.00225825366928,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1601","C200","BT_UF","pleuromutilin",0,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1602","C200","BT_UF","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1603","C200","BT_UF","rifamycin",0.0286257507374,2.14e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1604","C200","BT_UF","sulfonamide",0.0591508936517,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1605","C200","BT_UF","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Filtrated_wastewater",2
"1606","C200","BT_UF","tetracycline",0.0410391858405,2.948e-08,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1607","C200","BT_UF","triclosan",0.00890182981668,3.2e-07,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1608","C200","BT_UF","unclassified",0.0391140540921,1.29e-05,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1609","C201","BT_UF","aminoglycoside",0.0906660203123,2.20363636363636e-06,"Kruskal-Wallis: ****","Filtrated_wastewater",2
"1610","C201","BT_UF","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Filtrated_wastewater",2
