#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfuromonadia;order__MA-28-I98C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfuromonadia;order__Geobacterales	3	3	7	1	4	1	3	2	4	1	1	5	0	6	5	1	10	5	12	11	8	1	4	5	9	9	0	0	13	12	0	3	8	11	0	4	8	0	1	0	0	1	1	1	2	1	0	2	7	11	3	32	27	23	29	35	15	32	11	10	9	14	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfuromonadia;order__Bradymonadales	13	30	5	4	15	8	35	7	9	23	10	21	3	6	21	16	33	34	24	14	21	44	5	75	13	12	64	101	8	11	14	2	17	18	19	0	21	0	35	10	11	10	5	10	7	18	8	12	14	8	3	6	6	4	0	2	20	17	10	6	4	6	0	0	1	0	3	8	0	3	1	7	2	2	3
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfovibrionia;order__Desulfovibrionales	0	1	0	1	3	0	4	0	3	0	0	1	1	0	1	3	15	16	26	0	3	0	1	0	1	0	0	0	2	1	0	0	5	4	0	0	0	0	0	2	2	0	12	6	9	9	8	7	16	6	1	11	70	13	18	29	18	37	28	18	12	38	0	2	3	15	11	0	0	1	2	0	0	0	1
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfomonilia;order__Desulfomonilales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	2	2	2	1	4	3	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobulbia;order__Desulfobulbales	2	3	3	0	2	0	4	1	1	3	2	4	0	0	0	3	23	9	31	2	4	3	3	4	5	8	1	1	2	5	0	0	9	13	3	0	10	0	9	0	0	2	3	0	7	6	3	3	13	3	0	14	24	27	33	12	17	32	12	7	6	7	0	0	0	0	0	0	0	0	2	0	0	5	1
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobacteria;order__Desulfobacterales	0	3	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	2	7	2	0	0	0	1	1	3	2	0	0	2	2	0	4	4	1	0	2	0	5	0	0	2	0	1	0	2	0	0	0	1	0	10	13	16	19	8	9	14	5	2	3	3	0	0	0	0	1	2	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobacteria;order__Desulfatiglandales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	5	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfobaccia;order__Desulfobaccales	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	4	3	3	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Desulfobacterota;class__Desulfarculia;order__Desulfarculales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Dependentiae;class__Babeliae;order__Babeliales	3	9	3	6	2	0	13	7	1	1	4	1	3	5	6	20	35	20	33	8	18	2	6	0	11	1	1	0	20	10	0	3	4	5	1	0	9	1	8	13	11	35	41	31	18	13	6	11	5	4	1	41	58	55	47	80	52	31	72	62	53	53	10	1	0	0	30	13	0	12	10	9	12	17	19
root__Root;domain__Bacteria;phylum__Deinococcota;class__Deinococci;order__Thermales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Deinococcota;class__Deinococci;order__Deinococcales	4	3	11	10	2	20	1	8	1	1	18	0	6	13	3	0	0	0	0	7	6	38	18	50	5	19	72	55	3	9	5	0	58	47	76	0	37	0	49	0	1	0	8	9	2	8	9	0	7	10	0	52	24	12	27	42	33	101	75	29	59	127	1	27	33	0	4	0	0	0	1	4	1	0	2
root__Root;domain__Bacteria;phylum__Deferrisomatota;class__Defferrisomatia;order__Defferrisomatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Deferribacterota;class__Deferribacteres;order__Deferribacterales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	6	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Dadabacteria;class__Dadabacteriia;order__Dadabacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__DTB120;class__unknown;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	4	8	6	3	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Vampirovibrionales	0	1	1	0	4	3	6	1	8	2	2	3	0	4	1	2	4	1	4	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	3	3	2	1	2	5	2	0	5	4	2	1	9	8	9	4	0	1	1	0	1	0	0	0	0	0	0	1	2	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Obscuribacterales	43	38	15	9	21	2	29	6	53	19	10	44	10	11	34	50	53	35	41	25	28	3	3	2	14	5	0	0	21	26	0	6	1	2	2	1	6	1	2	20	19	20	16	24	13	28	33	11	40	21	2	31	15	20	21	31	23	19	8	5	5	16	1	9	3	2	3	6	0	0	3	6	1	5	4
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	4	1	1	0	0	2	0	16	23	13	17	36	21	23	17	19	6	16	3	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Vampirivibrionia;order__Caenarcaniphilales	1	1	0	2	2	2	5	2	0	0	3	3	2	3	0	0	0	0	0	0	0	62	0	12	0	0	76	94	0	0	0	0	1	0	82	0	0	0	10	0	0	0	0	0	0	1	1	0	0	0	0	0	5	1	3	9	6	4	4	3	1	4	2	11	9	0	18	25	1	40	8	7	3	3	9
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Sericytochromatia;order__unknown	6	6	1	1	4	5	3	3	1	4	3	7	1	3	6	24	18	31	14	8	2	3	21	31	1	14	9	17	2	4	6	0	22	28	14	0	32	0	53	4	0	3	8	6	3	4	7	3	3	2	0	47	36	37	69	59	100	72	24	30	16	21	13	13	2	0	1	0	0	3	5	10	12	7	15
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Thermosynechococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Synechococcales	1	2	3	0	2	4	0	1	2	1	2	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	2	0	4	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__SepB-3	10	1	4	1	12	7	6	10	1	7	14	3	4	10	2	0	0	0	0	8	1	7	21	14	11	15	5	12	1	27	7	0	14	33	7	0	56	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	6	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__RD017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Pseudanabaenales	773	825	461	182	511	660	2185	307	2998	878	467	1013	251	519	555	0	0	0	0	0	2	5	22	23	7	25	5	9	1	4	5	0	22	7	2	0	19	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	4	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Phormidesmiales	3	0	3	2	7	7	1	4	2	4	5	0	3	3	2	0	0	0	0	0	3	1	5	8	6	6	3	7	2	2	2	1	9	11	12	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	9	20	3	21	27	25	28	13	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__OxyphotobacteriaIncertaeSedis	21	6	31	17	17	28	7	16	7	23	17	2	9	17	5	0	0	0	0	27	15	20	95	84	51	125	31	24	6	104	20	0	41	106	76	1	133	0	64	0	0	0	0	0	0	0	0	0	0	0	0	10	5	7	16	21	109	34	31	89	36	74	39	0	0	0	0	0	0	0	0	2	0	0	1
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Limnotrichales	18	1	4	1	11	8	89	5	4	59	3	5	1	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Leptolyngbyales	107	24	96	40	121	143	36	75	32	194	217	14	80	112	80	0	0	0	0	22	37	26	60	45	35	70	32	45	14	65	12	0	80	75	40	1	106	0	35	0	0	0	0	0	5	0	2	0	0	2	0	4	3	5	19	12	19	2	7	16	12	13	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Fr127	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales	40	7	17	16	22	17	59	12	5	26	34	6	11	23	19	0	0	0	0	57	226	41	119	113	62	122	96	85	250	77	30	87	281	168	196	9	119	21	124	3	2	1	2	1	1	0	2	2	3	2	1	177	66	31	128	69	70	148	57	46	29	35	6	0	1	0	1	0	0	1	1	0	0	0	1
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Chloroplast	12152	10844	15602	12699	9110	18983	2662	11035	4794	11744	17649	1603	4545	7884	5648	0	9	0	3	19861	27221	11188	16338	16247	21209	18989	20370	28028	9320	8299	4258	693	24426	18005	16248	983	20422	594	13253	2	1	2	1	19	27	12	6	23	10	5	0	847	349	424	462	547	747	618	478	1827	504	649	68	10	7	5	245	1288	313	2380	1265	3732	3264	730	2904
root__Root;domain__Bacteria;phylum__Coprothermobacterota;class__Coprothermobacteria;order__Coprothermobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Cloacimonadota;class__Cloacimonadia;order__Cloacimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	1	0	4	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	0	2	1124	1264	183	73	84	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__TK17;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__TK10;order__unknown	0	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	2	1	1	0	1	4	0	0	0	0	0	0	0	0	4	5	1	0	3	0	2	0	0	1	1	2	0	1	0	8	1	1	0	9	18	3	9	8	4	13	7	6	4	8	0	1	0	0	0	1	0	6	0	3	0	5	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__SHA-26;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__P2-11E;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	3	4	3	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__OLB14;order__unknown	0	1	0	0	1	0	0	3	0	0	0	0	0	0	1	1	1	1	1	2	1	0	3	2	0	0	0	1	8	0	0	0	1	4	0	0	4	0	3	8	4	10	13	30	23	11	9	19	13	11	3	5	6	6	4	3	2	3	1	5	2	0	0	0	0	0	0	0	0	0	1	14	0	37	1
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__Ktedonobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__C0119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__KD4-96;order__unknown	4	0	2	4	3	7	1	3	0	5	4	1	1	12	5	0	0	0	0	8	4	9	25	57	14	40	22	17	2	12	15	1	54	59	49	0	49	0	55	0	0	0	2	0	2	2	0	0	0	0	0	127	86	64	106	61	45	75	18	28	13	17	1	12	43	0	80	115	4	35	12	197	264	174	124
root__Root;domain__Bacteria;phylum__Chloroflexi;class__JG30-KF-CM66;order__unknown	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	2	0	0	0	0	0	2	0	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0	2	15	18	8	5	8	11	5	9	5	8	1	1	2	0	0	0	0	0	2	2	0	4	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Gitt-GS-136;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	4	2	0	4	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21	16	4	3	5	7	9	4	5	4	7	1	7	2	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__vadinBA26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	13	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__t0.6.f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Sh765B-TzT-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__SAR202clade	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	9	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__S085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	14	16	14	11	3	3	16	7	3	19	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__RBG-13-46-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Napoli-4B-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__MSBL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	5	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__FW22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__DscP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	3	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__661239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales	3	11	0	0	8	0	7	2	2	5	3	13	3	0	1	3	2	18	8	22	35	5	17	31	35	10	10	5	38	25	3	7	14	23	20	3	16	5	13	24	14	14	39	58	40	44	32	35	39	38	5	79	75	56	56	54	56	51	53	34	21	23	3	41	24	0	8	1	0	4	14	29	11	138	23
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Kallotenuales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales	11	35	6	2	11	3	29	1	34	10	4	28	5	0	6	276	223	301	233	45	76	0	3	5	41	5	4	2	57	39	2	12	1	8	17	5	5	5	9	981	1231	1104	1537	2008	1439	1616	1846	1687	1957	2325	390	9	5	3	6	7	3	0	0	3	4	3	0	1	1	0	7	11	1	37	7	91	344	237	270
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SJA-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	8	6	4	1	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SBR1031	13	41	5	3	9	1	53	0	25	8	1	31	1	2	18	50	73	83	99	29	12	10	13	30	14	3	16	37	10	10	2	1	12	26	28	0	6	1	15	60	51	54	86	105	18	60	107	55	81	91	14	31	10	16	21	4	19	20	25	22	5	14	0	12	7	2	3	9	0	9	9	18	45	63	33
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__RBG-13-54-9	0	0	1	0	0	0	0	2	0	2	2	0	0	0	2	1	0	0	0	0	0	0	2	5	6	2	0	0	0	0	2	0	1	2	2	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	5	2	4	8	6	4	12	10	5	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0
